[2026-08-02T07:29:35.409Z] GET https://docs-assets.developer.apple.com/published/0fc7417f15cf064f38a83bd30dee77cf/machine-learning.svg → 200 (3ms, -746B)
[2026-08-02T07:29:35.409Z] GET https://docs-assets.developer.apple.com/published/702ebb485435bf1f6e6c4e2d43edd423/mac-catalyst.svg → 200 (3ms, -720B)
[2026-08-02T07:29:35.409Z] GET https://docs-assets.developer.apple.com/published/25ea28efbe5e8676fd29370fad560f75/live-photos.svg → 200 (3ms, -721B)
[2026-08-02T07:29:35.409Z] GET https://docs-assets.developer.apple.com/published/d6e92e5cc61c45c389938daf49834a04/in-app-purchase.svg → 200 (3ms, -720B)
[2026-08-02T07:29:35.409Z] GET https://docs-assets.developer.apple.com/published/ef6f7770a91b075a14f08932b4ab28a2/imessage-app.svg → 200 (3ms, -752B)
[2026-08-02T07:29:35.409Z] GET https://docs-assets.developer.apple.com/published/d06f906d625d003fce04c3f46a88e2a0/id-verifier.svg → 200 (3ms, -720B)
[2026-08-02T07:29:35.409Z] GET https://docs-assets.developer.apple.com/published/8ee482d4f70affa6bae663c8d51102d0/icloud.svg → 200 (4ms, -720B)
[2026-08-02T07:29:35.409Z] GET https://docs-assets.developer.apple.com/published/73b5b486f329ea3c756fe1016fb5d9b6/homekit.svg → 200 (4ms, -720B)
[2026-08-02T07:29:35.409Z] GET https://docs-assets.developer.apple.com/published/1fd95cf0bcefa3ddb3bd937167c4108e/healthkit.svg → 200 (4ms, -740B)
[2026-08-02T07:29:35.409Z] GET https://docs-assets.developer.apple.com/published/953d6d049f0943017089f645f030f739/generative-ai.svg → 200 (4ms, -720B)
[2026-08-02T07:29:35.409Z] GET https://docs-assets.developer.apple.com/published/1a2766daa7645cc3782710ac0977e6d5/game-center.svg → 200 (4ms, -740B)
[2026-08-02T07:29:35.409Z] GET https://docs-assets.developer.apple.com/published/7a3379bd1fb861217bd79abdc0c175b9/carekit.svg → 200 (5ms, -714B)
[2026-08-02T07:29:35.409Z] GET https://docs-assets.developer.apple.com/published/88a8c8fdc81e5fc382997c9ec3822eab/augmented-reality.svg → 200 (5ms, -740B)
[2026-08-02T07:29:35.410Z] GET https://docs-assets.developer.apple.com/published/fe96765a9ec7f01392fa7bc9938ae12b/apple-pay.svg → 200 (4ms, -720B)
[2026-08-02T07:29:35.411Z] GET https://docs-assets.developer.apple.com/published/ed35a8d690d9aa594ec108f4b000ba3e/app-clips.svg → 200 (3ms, -740B)
[2026-08-02T07:29:35.411Z] GET https://docs-assets.developer.apple.com/published/9e23a9dca1bba674ca611a9875a09439/always-on.svg → 200 (3ms, -720B)
[2026-08-02T07:29:35.411Z] GET https://docs-assets.developer.apple.com/published/f848bdcfb46c64dd6fcec70cae4620a3/airplay.svg → 200 (4ms, -740B)
[2026-08-02T07:29:35.427Z] GET https://docs-assets.developer.apple.com/published/496355b11d40fa2ff98a232f5692a3da/wallet.svg → 200 (1ms, -714B)
[2026-08-02T07:29:35.427Z] GET https://docs-assets.developer.apple.com/published/c2e174aba030d1a7de30e3fcb0e06ed7/voiceover.svg → 200 (1ms, -741B)
[2026-08-02T07:29:35.428Z] GET https://docs-assets.developer.apple.com/published/8165606b034808bdab7a2eccfc5ba01e/tap-to-pay-on-iphone.svg → 200 (?ms, -740B)
[2026-08-02T07:29:35.428Z] GET https://docs-assets.developer.apple.com/published/74dbaaae6d1c20e1e5b236702dae7973/siri.svg → 200 (?ms, -720B)
[2026-08-02T07:29:35.428Z] GET https://docs-assets.developer.apple.com/published/e7797e1e1209d2513f62a929deabc4e6/sign-in-with-apple.svg → 200 (1ms, -746B)
[2026-08-02T07:29:35.428Z] GET https://docs-assets.developer.apple.com/published/abbb59bae34bcc697e70eb31e1cbf9de/shazamkit.svg → 200 (1ms, -740B)
[2026-08-02T07:29:35.428Z] GET https://docs-assets.developer.apple.com/published/2157ce221f6ce83b22b10819d0637fac/shareplay.svg → 200 (1ms, -714B)
[2026-08-02T07:29:35.428Z] GET https://docs-assets.developer.apple.com/published/09f442c9edd6adfc7b96ba62343974f5/researchkit.svg → 200 (1ms, -741B)
[2026-08-02T07:29:35.428Z] GET https://docs-assets.developer.apple.com/published/cc7b6cfb42f8feb3e386350f0d535688/photo-editing.svg → 200 (1ms, -720B)
[2026-08-02T07:29:35.428Z] GET https://docs-assets.developer.apple.com/published/576e343bdc0f0f102a11a0f6253005a3/nfc.svg → 200 (2ms, -740B)
[2026-08-02T07:36:02.902Z] GET https://developer.apple.com/design/human-interface-guidelines/pointing-devices → pending (?ms, ?B)
[2026-08-02T07:36:04.722Z] GET https://www.apple.com/wss/fonts?families=SF+Pro,v3|SF+Mono,v1|SF+Pro+SC,v1|SF+Pro+JP,v1 → 200 (?ms, -1130B)
[2026-08-02T07:36:04.722Z] GET https://developer.apple.com/tutorials/js/chunk-vendors.a27f3017.js → 200 (?ms, -1103B)
[2026-08-02T07:36:04.723Z] GET https://developer.apple.com/tutorials/js/chunk-common.639dbf99.js → 200 (?ms, -1102B)
[2026-08-02T07:36:04.723Z] GET https://developer.apple.com/tutorials/js/index.10807d2f.js → 200 (1ms, -1101B)
[2026-08-02T07:36:04.724Z] GET https://developer.apple.com/tutorials/css/chunk-vendors.e84e4a47.css → 200 (?ms, -1088B)
[2026-08-02T07:36:04.724Z] GET https://developer.apple.com/tutorials/css/index.6a972d82.css → 200 (1ms, -1087B)
[2026-08-02T07:36:04.725Z] GET https://developer.apple.com/tutorials/js/analytics.js → 304 (222ms, ?B)
[2026-08-02T07:36:04.726Z] GET https://www.apple.com/wss/fonts/SF-Pro-Display/v3/sf-pro-display_regular.woff2 → 200 (?ms, -1182B)
[2026-08-02T07:36:04.726Z] GET https://www.apple.com/wss/fonts/SF-Pro-Display/v3/sf-pro-display_semibold.woff2 → 200 (?ms, -1181B)
[2026-08-02T07:36:04.726Z] GET https://www.apple.com/wss/fonts/SF-Pro-Display/v3/sf-pro-display_bold.woff2 → 200 (?ms, -1319B)
[2026-08-02T07:36:04.726Z] GET https://www.apple.com/wss/fonts/SF-Pro-Text/v3/sf-pro-text_regular.woff2 → 200 (?ms, -1182B)
[2026-08-02T07:36:04.726Z] GET https://www.apple.com/wss/fonts/SF-Pro-Text/v3/sf-pro-text_regular-italic.woff2 → 200 (?ms, -1181B)
[2026-08-02T07:36:04.726Z] GET https://www.apple.com/wss/fonts/SF-Pro-Text/v3/sf-pro-text_semibold.woff2 → 200 (?ms, -1181B)
[2026-08-02T07:36:04.727Z] GET https://www.apple.com/wss/fonts/SF-Mono/v1/sf-mono_regular.woff → 200 (?ms, -1180B)
[2026-08-02T07:36:04.964Z] GET https://developer.apple.com/tutorials/css/702.79eae049.css → 200 (1ms, -1087B)
[2026-08-02T07:36:04.965Z] GET https://developer.apple.com/tutorials/js/702.da183421.js → 200 (?ms, -1103B)
[2026-08-02T07:36:04.965Z] GET https://developer.apple.com/tutorials/js/408.989eb60f.js → 200 (?ms, -1099B)
[2026-08-02T07:36:04.965Z] GET https://developer.apple.com/tutorials/js/840.e00488b1.js → 200 (?ms, -1102B)
[2026-08-02T07:36:04.965Z] GET https://developer.apple.com/tutorials/css/27.57c88f46.css → 200 (?ms, -1089B)
[2026-08-02T07:36:04.966Z] GET https://developer.apple.com/tutorials/js/27.c5890a72.js → 200 (?ms, -1103B)
[2026-08-02T07:36:04.967Z] GET https://developer.apple.com/tutorials/js/905.49e82a9f.js → 200 (?ms, -1101B)
[2026-08-02T07:36:04.967Z] GET https://developer.apple.com/tutorials/css/design.8a82e299.css → 200 (?ms, -1087B)
[2026-08-02T07:36:04.967Z] GET https://developer.apple.com/tutorials/js/design.85a215f8.js → 200 (?ms, -1101B)
[2026-08-02T07:36:04.968Z] GET https://developer.apple.com/tutorials/css/global-head-footer.f93436f5.css → 200 (?ms, -1087B)
[2026-08-02T07:36:04.968Z] GET https://developer.apple.com/tutorials/js/global-head-footer.072e7a09.js → 200 (?ms, -1102B)
[2026-08-02T07:36:04.969Z] GET https://developer.apple.com/tutorials/data/design/human-interface-guidelines/pointing-devices.json → 200 (547ms, ?B)
[2026-08-02T07:36:04.974Z] GET https://developer.apple.com/tutorials/js/26.5ec0611a.js → 200 (?ms, -1101B)
[2026-08-02T07:36:04.975Z] GET https://developer.apple.com/tutorials/js/194.f04a124b.js → 200 (?ms, -1101B)
[2026-08-02T07:36:04.979Z] GET https://developer.apple.com/tutorials/img/apple-developer-brandmark.91c4ebcc.svg → 200 (1ms, -1076B)
[2026-08-02T07:36:04.980Z] GET https://developer.apple.com/tutorials/img/apple-logo.8039b549.svg → 200 (?ms, -1051B)
[2026-08-02T07:36:04.980Z] GET https://developer.apple.com/tutorials/img/breadcrumb-arrow-light.4a42687a.svg → 200 (?ms, -1049B)
[2026-08-02T07:36:04.980Z] GET https://developer.apple.com/services-session/v1/info → pending (?ms, ?B)
[2026-08-02T07:36:05.733Z] GET https://developer.apple.com/tutorials/data/index/design--human-interface-guidelines → pending (?ms, ?B)
[2026-08-02T07:36:05.733Z] GET https://docs-assets.developer.apple.com/published/0a0cf89de15ae16f7e034e78f2089474/text-entry-pointer.png → pending (?ms, ?B)
[2026-08-02T07:36:05.733Z] GET https://docs-assets.developer.apple.com/published/e84d416e052b4554a9803c259d6f0c09/highlight-content-effect.png → pending (?ms, ?B)
[2026-08-02T07:36:05.733Z] GET https://docs-assets.developer.apple.com/published/7a31d290b34e74111b9fff74fc2fc222/lift-content-effect-HS.png → pending (?ms, ?B)
[2026-08-02T07:36:05.733Z] GET https://docs-assets.developer.apple.com/published/98a56b4f4f0d09e6200288c52d7650e8/hover-content-effect-calendar-popover.png → pending (?ms, ?B)
[2026-08-02T07:36:05.734Z] GET https://docs-assets.developer.apple.com/published/d2582ba1592f8192b6918f87ce229211/magnetics-clock.png → pending (?ms, ?B)
[2026-08-02T07:36:05.734Z] GET https://docs-assets.developer.apple.com/published/e65b836b86d40a37e0ca7d91cdddd04d/visionos-trackpad-pointer-input%402x.png → pending (?ms, ?B)
[2026-08-02T07:36:05.734Z] GET https://developer.apple.com/tutorials/js/870.68f731cb.js → 200 (?ms, -1101B)
[2026-08-02T07:36:05.734Z] GET https://securemetrics.apple.com/b/ss/awdappledeveloper/1/JS-2.8.2/s83047484266257?AQB=1&ndh=1&pf=1&t=2%2F7%2F2026%2012%3A6%3A5%200%20-270&fid=71AD216C64581E51-23B375E046E37BBA&ce=UTF-8&pageName=pointing%20devices%20%7C%20apple%20developer%20documentation&g=https%3A%2F%2Fdeveloper.apple.com%2Fdesign%2Fhuman-interface-guidelines%2Fpointing-devices&cc=USD&ch=www.documentation.developer&server=new%20approach%20legacy&h1=www.documentation.developer&c4=D%3Dg&c5=MacIntel&c6=D%3D%22%3A%20%22%2BpageName&c9=10.15.x&c14=voiceover%20%7C%20apple%20developer%20documentation&c17=14%3A14&c25=direct%20entry&c28=720&c48=4&v54=https%3A%2F%2Fdeveloper.apple.com%2Fdesign%2Fhuman-interface-guidelines%2Fpointing-devices&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1 → pending (?ms, ?B)
[2026-08-02T07:36:05.735Z] GET https://docs-assets.developer.apple.com/published/d62ce652f0470403da6dfbad1b1ad2b0/inputs-pointing-devices-intro%402x.png → pending (?ms, ?B)
[2026-08-02T07:36:05.738Z] GET https://docs-assets.developer.apple.com/published/dbfc6cc6007bfadc435c90adfef985d6/text-entry-pointer.mp4 → pending (?ms, ?B)
[2026-08-02T07:36:05.738Z] GET https://docs-assets.developer.apple.com/published/e8d65064cf6933764d896208b933fd6e/highlight-content-effect.mp4 → pending (?ms, ?B)
[2026-08-02T07:36:05.738Z] GET https://docs-assets.developer.apple.com/published/931478e17656db6096029674f6836b45/lift-content-effect-home-screen.mp4 → pending (?ms, ?B)
[2026-08-02T07:36:05.738Z] GET https://docs-assets.developer.apple.com/published/bac5c3731ad2051cf84bb38fe228e610/hover-content-effect-calendar-popover.mp4 → pending (?ms, ?B)
[2026-08-02T07:36:05.739Z] GET https://docs-assets.developer.apple.com/published/865841616e07d5f1cdddb89d8705eeb6/magnetics-clock.mp4 → pending (?ms, ?B)
[2026-08-02T07:36:05.739Z] GET https://docs-assets.developer.apple.com/published/f42f7711433fee409429468edb60f0b8/visionos-trackpad-pointer-input.mp4 → pending (?ms, ?B)
[2026-08-02T07:36:06.809Z] GET https://docs-assets.developer.apple.com/published/8d4d5addb69245781c5edb3c96e060c1/eyes.svg → pending (?ms, ?B)
[2026-08-02T07:36:06.809Z] GET https://docs-assets.developer.apple.com/published/86586b5af11d19cb3b5cd4c2c045d066/remotes.svg → pending (?ms, ?B)
[2026-08-02T07:36:06.809Z] GET https://docs-assets.developer.apple.com/published/b6c61dfaea2cd4215e21d77156bab143/pointing-devices.svg → pending (?ms, ?B)
[2026-08-02T07:36:06.809Z] GET https://docs-assets.developer.apple.com/published/cea20ce920edfa4bc76ab2b216f008c7/nearby-interactions.svg → pending (?ms, ?B)
[2026-08-02T07:36:06.809Z] GET https://docs-assets.developer.apple.com/published/68344ca01f44816d3659ffc57f589420/keyboards.svg → pending (?ms, ?B)
[2026-08-02T07:36:06.809Z] GET https://docs-assets.developer.apple.com/published/6f3a0e598f1144eeea58b0065dc08c55/gyro-and-accelerometer.svg → pending (?ms, ?B)
[2026-08-02T07:36:06.809Z] GET https://docs-assets.developer.apple.com/published/4d4b4978965ca14deb6aba96c11ac2dd/gestures.svg → pending (?ms, ?B)
[2026-08-02T07:36:06.809Z] GET https://docs-assets.developer.apple.com/published/bbdbe9584dcf366e770e2c0cd00257e4/game-controls.svg → pending (?ms, ?B)
[2026-08-02T07:36:06.809Z] GET https://docs-assets.developer.apple.com/published/999ac3c549b19a85d02800f3897e3119/focus-and-selection.svg → pending (?ms, ?B)
[2026-08-02T07:36:06.809Z] GET https://docs-assets.developer.apple.com/published/64c8d1de2b6d1a4c767e59e12874daef/digital-crown.svg → pending (?ms, ?B)
[2026-08-02T07:36:06.809Z] GET https://docs-assets.developer.apple.com/published/8a6c982d1ad996639f7c145386c03fa5/camera-control.svg → pending (?ms, ?B)
[2026-08-02T07:36:06.809Z] GET https://docs-assets.developer.apple.com/published/9fff5d6083b43afa7225143c2f1b22f2/apple-pencil-and-scribble.svg → pending (?ms, ?B)
[2026-08-02T07:36:06.809Z] GET https://docs-assets.developer.apple.com/published/26f4da5818d57504620ceca0b1382666/action-button.svg → pending (?ms, ?B)
